Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPA,ROI
A3229,Data Anlytics Corse,121.0,3122.0,237.57,29.0,6.0,0.05,1796.0,07-11-2024,hyderabad,mobile,learn data analytics,0.038757206918641894,1.963388429752066,39.595,7.559877088858021
A3230,Data Analytics Corse,124.0,3924.0,188.66,24.0,6.0,0.041,1472.0,2024-11-04,HYDERABAD,TABLET,data anaytics training,0.03160040774719674,1.5214516129032258,31.44333333333333,7.802395844376126
A3231,Data Analytcis Course,108.0,4126.0,219.33,22.0,3.0,0.028,1275.0,2024-11-29,hyderabad,Mobile,data analytics course,0.02617547261269995,2.0308333333333333,73.11,5.813158254684721
A3233,Data Anlytics Corse,178.0,3708.0,192.77,20.0,10.0,0.056,1292.0,16-11-2024,Hyderbad,Tablet,data analitics online,0.04800431499460626,1.0829775280898877,19.277,6.702287700368315
A3235,Data Anlytics Corse,147.0,3131.0,242.53,10.0,4.0,,1231.0,2024-11-18,Hyderbad,desktop,data analytics course,0.04694985627595018,1.6498639455782314,60.6325,5.075660743000866
A3236,Data Anlytics Corse,88.0,5145.0,242.9,16.0,10.0,0.043,1963.0,2024-11-14,Hyderbad,Tablet,analytics for data,0.017103984450923225,2.7602272727272728,24.29,8.081515026759984
A3237,Data Analytcis Course,92.0,5241.0,223.48,23.0,9.0,,1050.0,2024/11/18,hyderabad,DESKTOP,data analitics online,0.017553901927113147,2.4291304347826084,24.83111111111111,4.6984070162878115
A3238,Data Analytcis Course,148.0,4149.0,223.33,30.0,6.0,0.041,1318.0,2024-11-08,Hyderbad,Tablet,data analytics course,0.03567124608339359,1.5089864864864866,37.22166666666667,5.9015806206062775
A3239,DataAnalyticsCourse,127.0,3791.0,231.06,11.0,6.0,,1351.0,03-11-2024,hyderabad,desktop,online data analytic,0.03350039567396465,1.8193700787401574,38.51,5.846966155976802
A3240,Data Analytcis Course,156.0,4375.0,249.33,26.0,6.0,0.038,1663.0,15-11-2024,HYDERABAD,Tablet,data analytics course,0.03565714285714286,1.5982692307692308,41.555,6.6698752657121085
A3241,Data Analytics Corse,176.0,3753.0,201.76,11.0,4.0,0.023,1070.0,2024-11-07,hyderabad,mobile,data anaytics training,0.04689581667998934,1.1463636363636363,50.44,5.303330689928628
A3242,Data Anlytics Corse,145.0,4275.0,185.05,25.0,7.0,0.036,1574.0,09-11-2024,HYDERABAD,Desktop,data anaytics training,0.03391812865497076,1.2762068965517241,26.435714285714287,8.505809240745744
A3243,Data Analytics Corse,136.0,4332.0,234.52,19.0,6.0,0.043,1162.0,2024-11-18,HYDERABAD,DESKTOP,learn data analytics,0.03139427516158818,1.7244117647058825,39.086666666666666,4.95480129626471
A3244,Data Analytics Corse,150.0,4001.0,219.1,25.0,6.0,,1365.0,2024-11-09,Hyderbad,TABLET,online data analytic,0.03749062734316421,1.4606666666666666,36.516666666666666,6.2300319488817895
A3245,Data Analytics Corse,145.0,4436.0,190.63,13.0,10.0,0.069,1502.0,2024-11-21,hyderabad,tablet,data analytics course,0.032687105500450855,1.3146896551724137,19.063,7.8791375963909145
A3247,Data Analytcis Course,183.0,5746.0,248.15,14.0,5.0,0.053,1012.0,25-11-2024,Hyderbad,TABLET,data analytics course,0.03184824225548207,1.3560109289617486,49.63,4.078178521055813
A3248,Data Analytics Corse,176.0,3906.0,214.0,29.0,4.0,0.037,1382.0,25-11-2024,HYDERABAD,tablet,online data analytic,0.04505888376856119,1.2159090909090908,53.5,6.457943925233645
A3251,Data Analytcis Course,95.0,4933.0,220.04,15.0,3.0,,1366.0,2024/11/04,hyderabad,mobile,data anaytics training,0.01925805797689033,2.3162105263157895,73.34666666666666,6.2079621886929655
A3252,Data Analytcis Course,83.0,5180.0,209.62,30.0,4.0,,1972.0,2024/11/13,Hyderbad,DESKTOP,analytics for data,0.016023166023166023,2.525542168674699,52.405,9.407499284419426
A3253,Data Analytics Corse,91.0,4988.0,217.34,10.0,10.0,0.11,1508.0,29-11-2024,hydrebad,mobile,learn data analytics,0.018243785084202085,2.3883516483516485,21.734,6.938437471243213
A3254,DataAnalyticsCourse,107.0,5510.0,216.1,14.0,8.0,0.075,1857.0,19-11-2024,hydrebad,Mobile,online data analytic,0.019419237749546278,2.019626168224299,27.0125,8.593243868579362
A3256,Data Anlytics Corse,166.0,3788.0,238.56,18.0,8.0,0.048,1657.0,06-11-2024,HYDERABAD,Mobile,learn data analytics,0.04382259767687434,1.4371084337349398,29.82,6.945841716968477
A3257,Data Analytcis Course,182.0,4575.0,233.74,24.0,10.0,,1844.0,2024-11-13,Hyderbad,MOBILE,learn data analytics,0.039781420765027324,1.2842857142857143,23.374000000000002,7.88910755540344
A3258,DataAnalyticsCourse,188.0,4382.0,249.5,12.0,9.0,0.049,1746.0,13-11-2024,Hyderbad,desktop,analytics for data,0.042902784116841626,1.327127659574468,27.72222222222222,6.997995991983968
A3259,Data Analytics Corse,107.0,4605.0,230.74,17.0,7.0,,1590.0,2024/11/18,Hyderbad,TABLET,online data analytic,0.023235613463626494,2.156448598130841,32.962857142857146,6.890872843893559
A3260,Data Analytics Corse,169.0,4857.0,194.79,18.0,7.0,0.041,1391.0,2024/11/22,hyderabad,MOBILE,data analitics online,0.03479514103355981,1.152603550295858,27.827142857142857,7.1410236665126545
A3261,Data Anlytics Corse,165.0,3150.0,190.3,18.0,3.0,0.018,1129.0,2024-11-18,hyderabad,DESKTOP,data anaytics training,0.05238095238095238,1.1533333333333333,63.43333333333334,5.932737782448765
A3262,Data Analytics Corse,137.0,4630.0,201.14,10.0,4.0,0.029,1680.0,27-11-2024,hyderabad,tablet,learn data analytics,0.02958963282937365,1.4681751824817517,50.285,8.352391369195585
A3263,Data Analytics Corse,135.0,3712.0,207.14,14.0,3.0,0.048,1788.0,2024/11/21,HYDERABAD,Tablet,data anaytics training,0.03636853448275862,1.5343703703703702,69.04666666666667,8.631843197837211
A3266,Data Analytcis Course,122.0,4556.0,243.84,26.0,4.0,0.052,1164.0,2024/11/24,Hyderbad,MOBILE,online data analytic,0.026777875329236173,1.998688524590164,60.96,4.7736220472440944
A3268,Data Anlytics Corse,145.0,5765.0,240.62,18.0,6.0,0.041,1056.0,19-11-2024,Hyderbad,DESKTOP,data anaytics training,0.02515177797051171,1.659448275862069,40.10333333333333,4.388662621560967
A3269,DataAnalyticsCourse,80.0,5653.0,228.06,19.0,8.0,0.1,1795.0,2024-11-13,Hyderbad,Tablet,analytics for data,0.014151777817088271,2.85075,28.5075,7.870735771288257
A3271,Data Anlytics Corse,141.0,5612.0,224.45,19.0,5.0,,1150.0,16-11-2024,hyderabad,Mobile,online data analytic,0.02512473271560941,1.5918439716312056,44.89,5.123635553575407
A3273,Data Analytcis Course,196.0,5812.0,246.88,22.0,9.0,0.046,1715.0,2024/11/14,HYDERABAD,MOBILE,online data analytic,0.03372333103922918,1.2595918367346939,27.43111111111111,6.946694750486066
A3274,Data Analytics Corse,168.0,4904.0,219.0,22.0,5.0,0.03,1541.0,15-11-2024,hydrebad,TABLET,online data analytic,0.03425774877650897,1.3035714285714286,43.8,7.036529680365297
A3276,Data Anlytics Corse,178.0,4708.0,237.77,14.0,10.0,,1449.0,21-11-2024,hydrebad,MOBILE,learn data analytics,0.037807986406117246,1.3357865168539327,23.777,6.094124574168314
A3277,Data Anlytics Corse,93.0,3945.0,189.53,27.0,3.0,0.032,1560.0,2024/11/18,hyderabad,Tablet,learn data analytics,0.023574144486692015,2.037956989247312,63.17666666666667,8.230886930828893
A3278,Data Analytics Corse,138.0,5863.0,201.19,30.0,10.0,0.072,1898.0,2024/11/18,hyderabad,Desktop,analytics for data,0.023537438171584515,1.4578985507246376,20.119,9.433868482528952
A3279,Data Analytics Corse,143.0,4470.0,214.42,14.0,8.0,0.056,1353.0,2024/11/22,hydrebad,MOBILE,data analytics course,0.031991051454138705,1.4994405594405593,26.8025,6.310045704691727
A3281,Data Analytics Corse,147.0,4041.0,229.19,16.0,10.0,0.055,1558.0,27-11-2024,Hyderbad,desktop,analytics for data,0.03637713437268003,1.5591156462585034,22.919,6.797853309481217
A3282,Data Analytics Corse,101.0,3449.0,188.39,16.0,10.0,0.099,1318.0,2024-11-08,hydrebad,desktop,online data analytic,0.0292838503914178,1.8652475247524751,18.839,6.996125059716546
A3283,Data Analytics Corse,195.0,4195.0,231.87,13.0,10.0,0.034,1834.0,2024/11/25,hyderabad,Desktop,learn data analytics,0.04648390941597139,1.1890769230769231,23.187,7.909604519774011
A3284,Data Anlytics Corse,142.0,5365.0,237.95,17.0,10.0,0.07,1548.0,2024-11-27,HYDERABAD,Tablet,data analitics online,0.02646784715750233,1.6757042253521126,23.794999999999998,6.505568396722
A3285,DataAnalyticsCourse,139.0,3854.0,234.73,10.0,3.0,0.022,1802.0,2024/11/18,hyderabad,TABLET,learn data analytics,0.036066424494032176,1.688705035971223,78.24333333333333,7.676905380650109
A3286,DataAnalyticsCourse,84.0,5597.0,244.39,22.0,10.0,,1685.0,2024/11/03,Hyderbad,TABLET,data anaytics training,0.015008040021440057,2.909404761904762,24.439,6.894717459797865
A3287,Data Analytics Corse,103.0,5488.0,237.06,21.0,7.0,0.049,1874.0,2024/11/22,Hyderbad,TABLET,analytics for data,0.018768221574344022,2.3015533980582523,33.86571428571428,7.905171686492871
A3288,Data Analytcis Course,108.0,3676.0,203.45,29.0,8.0,0.074,1369.0,01-11-2024,HYDERABAD,Mobile,data analitics online,0.029379760609358,1.8837962962962962,25.43125,6.728926026050627
A3289,Data Anlytics Corse,171.0,4307.0,220.89,,8.0,0.038,1187.0,2024-11-01,Hyderbad,tablet,data analitics online,0.03970280938007894,1.291754385964912,27.61125,5.37371542396668
A3290,Data Anlytics Corse,80.0,4204.0,226.79,14.0,3.0,0.037,1434.0,21-11-2024,hyderabad,TABLET,data analytics course,0.019029495718363463,2.834875,75.59666666666666,6.323030115966312
A3291,Data Analytics Corse,169.0,3589.0,237.83,15.0,3.0,0.018,1754.0,2024-11-21,hyderabad,MOBILE,analytics for data,0.0470883254388409,1.4072781065088757,79.27666666666667,7.375015767565067
A3293,Data Anlytics Corse,92.0,4631.0,233.3,19.0,10.0,0.109,1521.0,27-11-2024,hydrebad,mobile,learn data analytics,0.01986611962858994,2.5358695652173915,23.330000000000002,6.519502786112302
A3295,Data Analytics Corse,124.0,5931.0,214.41,21.0,3.0,,1906.0,2024-11-05,HYDERABAD,tablet,online data analytic,0.02090709829708312,1.7291129032258064,71.47,8.889510750431416
A3296,DataAnalyticsCourse,138.0,5891.0,247.47,14.0,7.0,0.051,1138.0,2024-11-14,hyderabad,DESKTOP,online data analytic,0.023425564420302157,1.7932608695652175,35.35285714285714,4.59853719642785
A3297,Data Analytics Corse,186.0,5774.0,236.22,15.0,6.0,0.032,1288.0,12-11-2024,Hyderbad,MOBILE,learn data analytics,0.03221337028056807,1.27,39.37,5.45254423842181
A3298,Data Anlytics Corse,100.0,4869.0,234.37,21.0,7.0,0.07,1890.0,01-11-2024,Hyderbad,TABLET,data analitics online,0.020538098172109262,2.3437,33.48142857142857,8.064172035670094
A3299,DataAnalyticsCourse,151.0,5403.0,180.74,22.0,3.0,0.046,1610.0,2024-11-29,HYDERABAD,tablet,data analitics online,0.027947436609291134,1.196953642384106,60.24666666666667,8.907823392718822
A3302,Data Analytcis Course,141.0,4483.0,240.23,25.0,4.0,0.028,1516.0,14-11-2024,Hyderbad,tablet,analytics for data,0.03145215257639973,1.703758865248227,60.0575,6.310618990134455
A3304,Data Anlytics Corse,131.0,5528.0,182.38,27.0,6.0,0.046,1168.0,2024-11-03,hyderabad,Desktop,analytics for data,0.02369753979739508,1.3922137404580153,30.396666666666665,6.404210988046935
A3305,Data Analytics Corse,173.0,3639.0,225.73,10.0,4.0,0.023,1804.0,27-11-2024,Hyderbad,Tablet,data analitics online,0.04754053311349272,1.3047976878612717,56.4325,7.991848668763567
A3306,Data Anlytics Corse,195.0,4067.0,220.61,20.0,8.0,0.041,1767.0,08-11-2024,hyderabad,desktop,data analytics course,0.04794688959921318,1.1313333333333333,27.57625,8.009609718507773
A3307,DataAnalyticsCourse,126.0,3931.0,212.16,20.0,9.0,0.058,1537.0,09-11-2024,Hyderbad,Desktop,learn data analytics,0.03205291274484864,1.6838095238095239,23.573333333333334,7.244532428355958
A3308,DataAnalyticsCourse,119.0,3602.0,191.83,26.0,3.0,,1052.0,2024/11/10,HYDERABAD,tablet,analytics for data,0.033037201554691836,1.6120168067226892,63.943333333333335,5.484022311421571
A3309,Data Analytcis Course,141.0,5663.0,237.57,16.0,3.0,0.045,1269.0,2024/11/18,hydrebad,TABLET,data analytics course,0.024898463711813527,1.6848936170212765,79.19,5.341583533274403
A3311,Data Analytcis Course,192.0,4551.0,223.93,22.0,10.0,0.052,1231.0,19-11-2024,Hyderbad,Desktop,data anaytics training,0.04218852999340804,1.1663020833333333,22.393,5.497253606037601
A3313,Data Analytcis Course,160.0,3816.0,207.93,27.0,9.0,0.056,1884.0,2024/11/03,hydrebad,Mobile,analytics for data,0.041928721174004195,1.2995625,23.103333333333335,9.060741595729331
A3314,Data Analytics Corse,140.0,3154.0,212.73,21.0,4.0,0.029,1024.0,2024-11-14,HYDERABAD,TABLET,learn data analytics,0.04438807863031072,1.5194999999999999,53.1825,4.813613500681615
A3315,Data Analytics Corse,134.0,3700.0,226.57,28.0,7.0,0.056,1836.0,2024-11-04,hyderabad,Tablet,data analitics online,0.036216216216216214,1.690820895522388,32.36714285714286,8.10345588559827
A3316,Data Anlytics Corse,92.0,3963.0,219.39,22.0,10.0,,1834.0,26-11-2024,Hyderbad,MOBILE,online data analytic,0.0232147363108756,2.384673913043478,21.939,8.35954236747345
A3317,Data Analytics Corse,163.0,3978.0,232.7,25.0,9.0,0.046,1380.0,2024/11/08,HYDERABAD,Desktop,data analitics online,0.04097536450477627,1.4276073619631902,25.855555555555554,5.930382466695316
A3318,Data Analytcis Course,155.0,5105.0,239.11,20.0,5.0,0.032,1009.0,2024/11/05,HYDERABAD,Mobile,analytics for data,0.030362389813907934,1.5426451612903227,47.822,4.219815147839906
A3319,DataAnalyticsCourse,194.0,3559.0,205.78,15.0,9.0,0.046,1765.0,03-11-2024,Hyderbad,Desktop,online data analytic,0.054509693734195,1.0607216494845362,22.864444444444445,8.577121197395277
A3320,Data Anlytics Corse,165.0,3005.0,239.14,23.0,6.0,0.036,1989.0,2024/11/27,Hyderbad,tablet,learn data analytics,0.05490848585690516,1.4493333333333331,39.85666666666666,8.317303671489505
A3321,Data Analytics Corse,135.0,4740.0,235.55,24.0,4.0,0.03,1715.0,2024-11-07,Hyderbad,DESKTOP,analytics for data,0.028481012658227847,1.7448148148148148,58.8875,7.280832095096582
A3322,DataAnalyticsCourse,87.0,4379.0,209.25,29.0,10.0,,1348.0,2024-11-05,hyderabad,DESKTOP,learn data analytics,0.019867549668874173,2.4051724137931036,20.925,6.4420549581839905
A3325,Data Anlytics Corse,84.0,5652.0,191.93,30.0,8.0,0.095,1729.0,2024-11-13,hyderabad,MOBILE,data analitics online,0.014861995753715499,2.2848809523809526,23.99125,9.008492679622778
A3326,Data Analytics Corse,158.0,4819.0,185.34,17.0,9.0,,1066.0,24-11-2024,hyderabad,MOBILE,data anaytics training,0.03278688524590164,1.1730379746835444,20.593333333333334,5.751591669364411
A3327,Data Analytics Corse,90.0,4472.0,237.16,28.0,10.0,0.059,1629.0,13-11-2024,Hyderbad,Mobile,learn data analytics,0.020125223613595707,2.635111111111111,23.716,6.868780570079272
A3328,DataAnalyticsCourse,197.0,3186.0,194.44,19.0,6.0,0.03,1857.0,2024/11/14,hydrebad,Tablet,data analytics course,0.061833019460138104,0.987005076142132,32.406666666666666,9.550504011520264
A3329,Data Analytcis Course,133.0,4241.0,197.26,25.0,9.0,0.068,1325.0,2024-11-26,HYDERABAD,TABLET,data anaytics training,0.031360528177316674,1.483157894736842,21.917777777777776,6.717023218087803
A3330,Data Analytcis Course,149.0,5035.0,234.52,28.0,5.0,0.034,1304.0,2024/11/04,hyderabad,DESKTOP,online data analytic,0.029592850049652432,1.5739597315436242,46.904,5.560293365171414
A3331,Data Analytcis Course,197.0,5686.0,239.76,27.0,9.0,0.056,1462.0,2024/11/17,HYDERABAD,desktop,data analitics online,0.03464650017587056,1.2170558375634517,26.64,6.097764431097764
A3333,Data Analytics Corse,102.0,3113.0,202.77,22.0,7.0,0.069,1997.0,2024/11/06,hydrebad,desktop,online data analytic,0.03276582075168648,1.9879411764705883,28.967142857142857,9.848596932485082
A3334,Data Analytics Corse,175.0,3958.0,193.52,23.0,8.0,0.046,1064.0,2024-11-04,hyderabad,mobile,data analytics course,0.04421424962102072,1.1058285714285714,24.19,5.498139727159983
A3336,Data Analytics Corse,127.0,4226.0,184.46,10.0,9.0,0.071,1427.0,2024-11-08,hydrebad,Desktop,data analytics course,0.030052058684335067,1.4524409448818898,20.495555555555555,7.736094546243088
A3337,DataAnalyticsCourse,148.0,3469.0,212.07,14.0,9.0,,1898.0,30-11-2024,hydrebad,tablet,data analitics online,0.04266359181320265,1.4329054054054053,23.563333333333333,8.949875041259961
A3338,Data Anlytics Corse,181.0,3859.0,246.36,22.0,9.0,0.056,1769.0,01-11-2024,Hyderbad,Mobile,online data analytic,0.046903342834931326,1.3611049723756907,27.373333333333335,7.18054879038805
A3339,Data Anlytics Corse,140.0,3389.0,183.33,28.0,6.0,0.043,1385.0,2024/11/08,HYDERABAD,mobile,online data analytic,0.041310120979640014,1.3095,30.555000000000003,7.554682812414771
A3341,Data Analytics Corse,148.0,3269.0,191.73,18.0,9.0,0.061,1396.0,10-11-2024,Hyderbad,Mobile,learn data analytics,0.04527378403181401,1.2954729729729728,21.30333333333333,7.281072341313306
A3342,DataAnalyticsCourse,101.0,4814.0,191.43,17.0,7.0,0.069,1112.0,20-11-2024,HYDERABAD,desktop,learn data analytics,0.02098047361861238,1.8953465346534655,27.34714285714286,5.8089118737919865
A3343,Data Analytcis Course,179.0,5145.0,223.04,29.0,9.0,0.05,1002.0,2024/11/08,hyderabad,Mobile,data anaytics training,0.0347910592808552,1.2460335195530725,24.78222222222222,4.492467718794835
A3344,Data Analytcis Course,151.0,4107.0,183.81,21.0,10.0,0.066,1872.0,2024-11-11,hyderabad,Desktop,data analytics course,0.03676649622595569,1.2172847682119206,18.381,10.184429574016647
A3345,Data Analytcis Course,195.0,3221.0,185.08,19.0,10.0,0.042,1905.0,2024/11/26,hydrebad,tablet,data analytics course,0.06054020490530891,0.9491282051282052,18.508000000000003,10.292846336719256
A3346,Data Anlytics Corse,169.0,4846.0,230.53,15.0,8.0,,1103.0,04-11-2024,Hyderbad,Mobile,data anaytics training,0.034874122988031366,1.3640828402366865,28.81625,4.7846267297097995
A3347,Data Analytics Corse,161.0,3160.0,229.71,17.0,3.0,0.019,1817.0,2024-11-01,HYDERABAD,Mobile,data anaytics training,0.050949367088607596,1.4267701863354039,76.57000000000001,7.909973444778198
A3348,Data Anlytics Corse,156.0,5095.0,214.32,30.0,9.0,,1444.0,27-11-2024,hyderabad,mobile,data analitics online,0.030618253189401375,1.3738461538461537,23.813333333333333,6.73758865248227
A3350,Data Analytcis Course,126.0,4920.0,182.36,27.0,5.0,0.04,1933.0,04-11-2024,Hyderbad,Tablet,data analitics online,0.025609756097560974,1.4473015873015873,36.472,10.599912261460846
A3351,DataAnalyticsCourse,189.0,3588.0,191.74,22.0,9.0,,1893.0,25-11-2024,hydrebad,desktop,data analytics course,0.052675585284280936,1.0144973544973546,21.304444444444446,9.872744341295505
A3352,Data Analytics Corse,119.0,4927.0,223.35,16.0,3.0,,1377.0,14-11-2024,hydrebad,MOBILE,data anaytics training,0.024152628374264257,1.876890756302521,74.45,6.165211551376763
A3354,Data Analytcis Course,127.0,5742.0,233.98,13.0,4.0,0.031,1743.0,2024/11/12,Hyderbad,TABLET,data analytics course,0.02211772901428074,1.8423622047244093,58.495,7.449354645696213
A3355,Data Anlytics Corse,106.0,4474.0,181.48,17.0,10.0,0.094,1189.0,2024/11/20,hydrebad,TABLET,analytics for data,0.023692445239159587,1.712075471698113,18.148,6.551686136213357
A3356,Data Analytcis Course,119.0,4322.0,183.0,24.0,5.0,,1108.0,2024-11-06,hydrebad,mobile,data analitics online,0.02753354928273947,1.5378151260504203,36.6,6.054644808743169
A3357,Data Analytcis Course,81.0,4144.0,180.01,18.0,3.0,0.037,1648.0,2024/11/20,Hyderbad,Mobile,data analitics online,0.019546332046332045,2.2223456790123457,60.00333333333333,9.155046941836565
A3358,DataAnalyticsCourse,152.0,5007.0,208.84,19.0,10.0,0.066,1628.0,2024-11-24,hyderabad,mobile,online data analytic,0.03035749950069902,1.3739473684210526,20.884,7.795441486305306
A3359,DataAnalyticsCourse,153.0,5388.0,219.93,16.0,4.0,0.026,1602.0,2024/11/11,HYDERABAD,tablet,data analytics course,0.02839643652561247,1.437450980392157,54.9825,7.284135861410449
A3360,Data Analytics Corse,120.0,4229.0,244.13,20.0,9.0,0.075,1380.0,2024-11-12,hydrebad,desktop,data analytics course,0.028375502482856467,2.0344166666666665,27.125555555555554,5.652726006635809
A3361,Data Anlytics Corse,167.0,5140.0,228.32,28.0,9.0,0.051,1056.0,08-11-2024,hydrebad,mobile,data analitics online,0.03249027237354086,1.367185628742515,25.36888888888889,4.625087596355992
